college,department,course_number,pk_x_hi,pk_x_lo,pk_y_hi,pk_y_lo,professor,grade,major
CAS,Economics,201,0x2933a05f580d1714fea06b7cbefe661e,0xb004a296d887b2aadfd5894e8bc022f7,0x71d0d9c5a0a02047807a6842707fc765,0xf711c86005108bd6d6a4f9453b4ebd85,Dr. Henry Moore,A-,Economics
ENG,Systems Engineering,101,0x2933a05f580d1714fea06b7cbefe661e,0xb004a296d887b2aadfd5894e8bc022f7,0x71d0d9c5a0a02047807a6842707fc765,0xf711c86005108bd6d6a4f9453b4ebd85,Dr. Grace Wilson,A,Economics
CAS,Computer Science,202,0x6f14f6d9a6779f3a1f6c6b29f3092deb,0x5971ba95839d77b4659cbe62d0f463ca,0xae2426766d4451a12f83a0692effc3ce,0x36b4e340546aa7be101594163b25d8b7,Dr. Alice Smith,B+,Biomedical Engineering
ENG,Systems Engineering,202,0x6f14f6d9a6779f3a1f6c6b29f3092deb,0x5971ba95839d77b4659cbe62d0f463ca,0xae2426766d4451a12f83a0692effc3ce,0x36b4e340546aa7be101594163b25d8b7,Dr. Henry Moore,B,Biomedical Engineering
CAS,English,201,0x6f14f6d9a6779f3a1f6c6b29f3092deb,0x5971ba95839d77b4659cbe62d0f463ca,0xae2426766d4451a12f83a0692effc3ce,0x36b4e340546aa7be101594163b25d8b7,Dr. Henry Moore,B-,Biomedical Engineering
ENG,Biomedical Engineering,202,0x6f14f6d9a6779f3a1f6c6b29f3092deb,0x5971ba95839d77b4659cbe62d0f463ca,0xae2426766d4451a12f83a0692effc3ce,0x36b4e340546aa7be101594163b25d8b7,Dr. Bob Johnson,B-,Biomedical Engineering
ENG,Biomedical Engineering,102,0x897b6a55bfd05d38024d764a7b71b0ca,0x9ce02b1146ab7e8c3f334fc57d6e819,0x897e3c8707df69ae0ecdfc8a16a033da,0x45422c4721ecbf14142cee86f387e34e,Dr. Henry Moore,C,Electrical and Computer Engineering
ENG,Mechanical Engineering,301,0x897b6a55bfd05d38024d764a7b71b0ca,0x9ce02b1146ab7e8c3f334fc57d6e819,0x897e3c8707df69ae0ecdfc8a16a033da,0x45422c4721ecbf14142cee86f387e34e,Dr. Emma Davis,B+,Electrical and Computer Engineering
ENG,Electrical and Computer Engineering,302,0x897b6a55bfd05d38024d764a7b71b0ca,0x9ce02b1146ab7e8c3f334fc57d6e819,0x897e3c8707df69ae0ecdfc8a16a033da,0x45422c4721ecbf14142cee86f387e34e,Dr. Carol Williams,A-,Electrical and Computer Engineering
ENG,Electrical and Computer Engineering,201,0x897b6a55bfd05d38024d764a7b71b0ca,0x9ce02b1146ab7e8c3f334fc57d6e819,0x897e3c8707df69ae0ecdfc8a16a033da,0x45422c4721ecbf14142cee86f387e34e,Dr. Alice Smith,D,Electrical and Computer Engineering
CAS,Computer Science,595,0x3dd7379fc06193f3810a900e5c04903a,0x1b809ac8a0d429290b57ce10d02f279f,0x3da882642586a4296bf729f1140a98df,0xc157347e7d8f83435b9d93ad2db78d13,Dr. Alice Smith,A-,Biomedical Engineering
ENG,Electrical and Computer Engineering,101,0x3dd7379fc06193f3810a900e5c04903a,0x1b809ac8a0d429290b57ce10d02f279f,0x3da882642586a4296bf729f1140a98df,0xc157347e7d8f83435b9d93ad2db78d13,Dr. Carol Williams,F,Biomedical Engineering
ENG,Biomedical Engineering,301,0x3dd7379fc06193f3810a900e5c04903a,0x1b809ac8a0d429290b57ce10d02f279f,0x3da882642586a4296bf729f1140a98df,0xc157347e7d8f83435b9d93ad2db78d13,Dr. Emma Davis,B+,Biomedical Engineering
ENG,Electrical and Computer Engineering,301,0x3dd7379fc06193f3810a900e5c04903a,0x1b809ac8a0d429290b57ce10d02f279f,0x3da882642586a4296bf729f1140a98df,0xc157347e7d8f83435b9d93ad2db78d13,Dr. Henry Moore,A-,Biomedical Engineering
ENG,Biomedical Engineering,202,0x76f8b5a8c0258f607e554ae376df5ec0,0x1a17cd7bb39e3103d3f3497f1b5bea14,0x3c7ba70882663aad44e4d46391244375,0x4c07af2e861dad47feb4572c6733b39a,Dr. Bob Johnson,B-,Biomedical Engineering
CAS,Computer Science,202,0x76f8b5a8c0258f607e554ae376df5ec0,0x1a17cd7bb39e3103d3f3497f1b5bea14,0x3c7ba70882663aad44e4d46391244375,0x4c07af2e861dad47feb4572c6733b39a,Dr. Alice Smith,D,Biomedical Engineering
CAS,Computer Science,301,0x76f8b5a8c0258f607e554ae376df5ec0,0x1a17cd7bb39e3103d3f3497f1b5bea14,0x3c7ba70882663aad44e4d46391244375,0x4c07af2e861dad47feb4572c6733b39a,Dr. Alice Smith,C,Biomedical Engineering
ENG,Mechanical Engineering,201,0x76f8b5a8c0258f607e554ae376df5ec0,0x1a17cd7bb39e3103d3f3497f1b5bea14,0x3c7ba70882663aad44e4d46391244375,0x4c07af2e861dad47feb4572c6733b39a,Dr. Emma Davis,B,Biomedical Engineering
CAS,Computer Science,102,0xe1fd33ebd6b701a32d2e98eb0f4750bc,0x1b2c0a2737262d25badb08514e85362f,0xb0c4a37097c4db7eb787b97868205ba6,0x5648e91bf6b35e2f61f73ea6f1aecdb2,Dr. Emma Davis,C,Biomedical Engineering
CAS,Mathematics,101,0xe1fd33ebd6b701a32d2e98eb0f4750bc,0x1b2c0a2737262d25badb08514e85362f,0xb0c4a37097c4db7eb787b97868205ba6,0x5648e91bf6b35e2f61f73ea6f1aecdb2,Dr. Bob Johnson,A-,Biomedical Engineering
CAS,Economics,202,0xe1fd33ebd6b701a32d2e98eb0f4750bc,0x1b2c0a2737262d25badb08514e85362f,0xb0c4a37097c4db7eb787b97868205ba6,0x5648e91bf6b35e2f61f73ea6f1aecdb2,Dr. Carol Williams,C,Biomedical Engineering
ENG,Mechanical Engineering,201,0xe1fd33ebd6b701a32d2e98eb0f4750bc,0x1b2c0a2737262d25badb08514e85362f,0xb0c4a37097c4db7eb787b97868205ba6,0x5648e91bf6b35e2f61f73ea6f1aecdb2,Dr. Emma Davis,C,Biomedical Engineering
CAS,Economics,101,0x8899c70a9037c23d6e94c75a5c8419ee,0x74bca87484b7e41fbc88affbc3d34d8e,0xbe550c4e8603ac1a58a8fbeec3269a98,0xbef56f0b21efaa60587da9e87e5607fd,Dr. Emma Davis,A,Mathematics
CAS,Computer Science,102,0x8899c70a9037c23d6e94c75a5c8419ee,0x74bca87484b7e41fbc88affbc3d34d8e,0xbe550c4e8603ac1a58a8fbeec3269a98,0xbef56f0b21efaa60587da9e87e5607fd,Dr. Emma Davis,F,Mathematics
CAS,English,101,0x8899c70a9037c23d6e94c75a5c8419ee,0x74bca87484b7e41fbc88affbc3d34d8e,0xbe550c4e8603ac1a58a8fbeec3269a98,0xbef56f0b21efaa60587da9e87e5607fd,Dr. Henry Moore,B,Mathematics
CAS,English,201,0x8899c70a9037c23d6e94c75a5c8419ee,0x74bca87484b7e41fbc88affbc3d34d8e,0xbe550c4e8603ac1a58a8fbeec3269a98,0xbef56f0b21efaa60587da9e87e5607fd,Dr. Henry Moore,C,Mathematics
CAS,Computer Science,201,0x7fe22fdac094fda007ad0a6364ce0a0d,0xeffa87083bb3bcfa1be89d24b30f2fe1,0xa26e424136b52b96023c12915e42e523,0x44031393c7a95f25d7c0de8b7d15e678,Dr. Alice Smith,C+,Mathematics
CAS,Mathematics,101,0x7fe22fdac094fda007ad0a6364ce0a0d,0xeffa87083bb3bcfa1be89d24b30f2fe1,0xa26e424136b52b96023c12915e42e523,0x44031393c7a95f25d7c0de8b7d15e678,Dr. David Brown,A-,Mathematics
ENG,Biomedical Engineering,102,0x7fe22fdac094fda007ad0a6364ce0a0d,0xeffa87083bb3bcfa1be89d24b30f2fe1,0xa26e424136b52b96023c12915e42e523,0x44031393c7a95f25d7c0de8b7d15e678,Dr. Henry Moore,C,Mathematics
ENG,Electrical and Computer Engineering,301,0x7fe22fdac094fda007ad0a6364ce0a0d,0xeffa87083bb3bcfa1be89d24b30f2fe1,0xa26e424136b52b96023c12915e42e523,0x44031393c7a95f25d7c0de8b7d15e678,Dr. Henry Moore,F,Mathematics
CAS,English,201,0x7a3a1a612c08733216d7fd4ee9d8d97c,0x405f3124c2594ab021ee4c01cc630486,0xd43a6a6faedcecc31d4889e93a8704e0,0x48481bfc8dfd9d3e003cfc72134692a5,Dr. Henry Moore,C,English
CAS,Economics,201,0x7a3a1a612c08733216d7fd4ee9d8d97c,0x405f3124c2594ab021ee4c01cc630486,0xd43a6a6faedcecc31d4889e93a8704e0,0x48481bfc8dfd9d3e003cfc72134692a5,Dr. Henry Moore,F,English
CAS,Mathematics,101,0x7a3a1a612c08733216d7fd4ee9d8d97c,0x405f3124c2594ab021ee4c01cc630486,0xd43a6a6faedcecc31d4889e93a8704e0,0x48481bfc8dfd9d3e003cfc72134692a5,Dr. David Brown,C+,English
ENG,Systems Engineering,301,0x7a3a1a612c08733216d7fd4ee9d8d97c,0x405f3124c2594ab021ee4c01cc630486,0xd43a6a6faedcecc31d4889e93a8704e0,0x48481bfc8dfd9d3e003cfc72134692a5,Dr. Alice Smith,B-,English
CAS,Economics,102,0x27b4bdc2ecefc31e2b21de4954037aa3,0x730fe53b00e4551c9c4363bd81bd2c8d,0x35899c8287e3aa1702f0749bb7b2835,0xb9c43f78195ac5f9eb58d18f63318279,Dr. Carol Williams,C-,Electrical and Computer Engineering
ENG,Systems Engineering,102,0x27b4bdc2ecefc31e2b21de4954037aa3,0x730fe53b00e4551c9c4363bd81bd2c8d,0x35899c8287e3aa1702f0749bb7b2835,0xb9c43f78195ac5f9eb58d18f63318279,Dr. Alice Smith,B,Electrical and Computer Engineering
CAS,Computer Science,301,0x27b4bdc2ecefc31e2b21de4954037aa3,0x730fe53b00e4551c9c4363bd81bd2c8d,0x35899c8287e3aa1702f0749bb7b2835,0xb9c43f78195ac5f9eb58d18f63318279,Dr. Alice Smith,A-,Electrical and Computer Engineering
CAS,Economics,201,0x27b4bdc2ecefc31e2b21de4954037aa3,0x730fe53b00e4551c9c4363bd81bd2c8d,0x35899c8287e3aa1702f0749bb7b2835,0xb9c43f78195ac5f9eb58d18f63318279,Dr. Henry Moore,B,Electrical and Computer Engineering
ENG,Biomedical Engineering,201,0xf51c1295d9e26ca102a3a987a53c747d,0xe2fbd129ccc5e608e8714bdf401b17a5,0x4ff8196eeecf9297e9c4e1c6966afeea,0x7f86b0ace8e2e3ad8ad31e282b3c3771,Dr. Henry Moore,A,Computer Science
ENG,Systems Engineering,102,0xf51c1295d9e26ca102a3a987a53c747d,0xe2fbd129ccc5e608e8714bdf401b17a5,0x4ff8196eeecf9297e9c4e1c6966afeea,0x7f86b0ace8e2e3ad8ad31e282b3c3771,Dr. Alice Smith,C-,Computer Science
ENG,Biomedical Engineering,302,0xf51c1295d9e26ca102a3a987a53c747d,0xe2fbd129ccc5e608e8714bdf401b17a5,0x4ff8196eeecf9297e9c4e1c6966afeea,0x7f86b0ace8e2e3ad8ad31e282b3c3771,Dr. Grace Wilson,B-,Computer Science
CAS,Mathematics,201,0xf51c1295d9e26ca102a3a987a53c747d,0xe2fbd129ccc5e608e8714bdf401b17a5,0x4ff8196eeecf9297e9c4e1c6966afeea,0x7f86b0ace8e2e3ad8ad31e282b3c3771,Dr. Frank Miller,B,Computer Science
CAS,Economics,101,0x8d29a93644f64f0e7297d4bcad5005a6,0xdfeb5c9b79ebc7f8c72799e72c6a6a3a,0xaed751f024bd1547e464f4121aec0a6f,0x4ec1e5af4d6419a1d1066a878be3f54c,Dr. Emma Davis,B,Biomedical Engineering
CAS,Computer Science,202,0x8d29a93644f64f0e7297d4bcad5005a6,0xdfeb5c9b79ebc7f8c72799e72c6a6a3a,0xaed751f024bd1547e464f4121aec0a6f,0x4ec1e5af4d6419a1d1066a878be3f54c,Dr. Alice Smith,D,Biomedical Engineering
CAS,English,101,0x8d29a93644f64f0e7297d4bcad5005a6,0xdfeb5c9b79ebc7f8c72799e72c6a6a3a,0xaed751f024bd1547e464f4121aec0a6f,0x4ec1e5af4d6419a1d1066a878be3f54c,Dr. Henry Moore,C,Biomedical Engineering
ENG,Mechanical Engineering,102,0x8d29a93644f64f0e7297d4bcad5005a6,0xdfeb5c9b79ebc7f8c72799e72c6a6a3a,0xaed751f024bd1547e464f4121aec0a6f,0x4ec1e5af4d6419a1d1066a878be3f54c,Dr. Grace Wilson,B,Biomedical Engineering
CAS,Mathematics,102,0x78ffa35302460e0e80daba887fa1ac50,0x266ecc89fe0b6f2bfb79f844203c6779,0x1bd7233876e2b920bec6cccbef82f8ac,0xc8ebc9c5bd0de4844739208711d39e7a,Dr. Alice Smith,A,Mechanical Engineering
CAS,Economics,202,0x78ffa35302460e0e80daba887fa1ac50,0x266ecc89fe0b6f2bfb79f844203c6779,0x1bd7233876e2b920bec6cccbef82f8ac,0xc8ebc9c5bd0de4844739208711d39e7a,Dr. Carol Williams,A,Mechanical Engineering
ENG,Mechanical Engineering,101,0x78ffa35302460e0e80daba887fa1ac50,0x266ecc89fe0b6f2bfb79f844203c6779,0x1bd7233876e2b920bec6cccbef82f8ac,0xc8ebc9c5bd0de4844739208711d39e7a,Dr. David Brown,C+,Mechanical Engineering
ENG,Systems Engineering,302,0x78ffa35302460e0e80daba887fa1ac50,0x266ecc89fe0b6f2bfb79f844203c6779,0x1bd7233876e2b920bec6cccbef82f8ac,0xc8ebc9c5bd0de4844739208711d39e7a,Dr. Bob Johnson,B+,Mechanical Engineering
ENG,Biomedical Engineering,102,0x328edcf0d557ec04d39bad40254ee70a,0xf724042bcab54be1fe14469e5c12fdc9,0x6d1b60077a63232c75e1547f35f86e44,0xb7bd83d4c9c7b676856802628f506d2c,Dr. Henry Moore,C,Mechanical Engineering
ENG,Biomedical Engineering,301,0x328edcf0d557ec04d39bad40254ee70a,0xf724042bcab54be1fe14469e5c12fdc9,0x6d1b60077a63232c75e1547f35f86e44,0xb7bd83d4c9c7b676856802628f506d2c,Dr. Henry Moore,F,Mechanical Engineering
ENG,Electrical and Computer Engineering,301,0x328edcf0d557ec04d39bad40254ee70a,0xf724042bcab54be1fe14469e5c12fdc9,0x6d1b60077a63232c75e1547f35f86e44,0xb7bd83d4c9c7b676856802628f506d2c,Dr. Henry Moore,A-,Mechanical Engineering
ENG,Systems Engineering,202,0x328edcf0d557ec04d39bad40254ee70a,0xf724042bcab54be1fe14469e5c12fdc9,0x6d1b60077a63232c75e1547f35f86e44,0xb7bd83d4c9c7b676856802628f506d2c,Dr. Henry Moore,C-,Mechanical Engineering
CAS,English,102,0x6af89f7bbd11e99b11cbf59964736eda,0x9ce620b28ee1945c70a9f938a7281e0,0x26c03333cb15b810539f4a03874e3390,0xa4e7dcdfb962b90ad4ae58b9b6f2b3e0,Dr. Alice Smith,C,Economics
ENG,Systems Engineering,101,0x6af89f7bbd11e99b11cbf59964736eda,0x9ce620b28ee1945c70a9f938a7281e0,0x26c03333cb15b810539f4a03874e3390,0xa4e7dcdfb962b90ad4ae58b9b6f2b3e0,Dr. Grace Wilson,A-,Economics
ENG,Electrical and Computer Engineering,301,0x6af89f7bbd11e99b11cbf59964736eda,0x9ce620b28ee1945c70a9f938a7281e0,0x26c03333cb15b810539f4a03874e3390,0xa4e7dcdfb962b90ad4ae58b9b6f2b3e0,Dr. Henry Moore,B-,Economics
ENG,Mechanical Engineering,101,0x6af89f7bbd11e99b11cbf59964736eda,0x9ce620b28ee1945c70a9f938a7281e0,0x26c03333cb15b810539f4a03874e3390,0xa4e7dcdfb962b90ad4ae58b9b6f2b3e0,Dr. David Brown,F,Economics
CAS,Computer Science,302,0xbcce854921c17907debf95efc3b86000,0x53685eef999a4849f5af7ba63fa575c0,0xf616f0d5065b78afef28837f10c4c299,0xb1b28ad2abec4a3ac02d045848ae353d,Dr. Alice Smith,B+,Biomedical Engineering
CAS,Mathematics,302,0xbcce854921c17907debf95efc3b86000,0x53685eef999a4849f5af7ba63fa575c0,0xf616f0d5065b78afef28837f10c4c299,0xb1b28ad2abec4a3ac02d045848ae353d,Dr. Emma Davis,C,Biomedical Engineering
CAS,English,302,0xbcce854921c17907debf95efc3b86000,0x53685eef999a4849f5af7ba63fa575c0,0xf616f0d5065b78afef28837f10c4c299,0xb1b28ad2abec4a3ac02d045848ae353d,Dr. David Brown,B+,Biomedical Engineering
CAS,Economics,202,0xbcce854921c17907debf95efc3b86000,0x53685eef999a4849f5af7ba63fa575c0,0xf616f0d5065b78afef28837f10c4c299,0xb1b28ad2abec4a3ac02d045848ae353d,Dr. Carol Williams,C,Biomedical Engineering
ENG,Systems Engineering,302,0xc375c4ae96cc309c8fca4096f55a5208,0xd852a8c0fd8445b7adfcb9a79850147c,0xe8f1a01f5a2d52b2bec18ab1db255435,0xcb02e5c7a6e4573008c3cb015eb3f66d,Dr. Henry Moore,C-,English
CAS,Computer Science,302,0xc375c4ae96cc309c8fca4096f55a5208,0xd852a8c0fd8445b7adfcb9a79850147c,0xe8f1a01f5a2d52b2bec18ab1db255435,0xcb02e5c7a6e4573008c3cb015eb3f66d,Dr. Alice Smith,B+,English
CAS,Computer Science,202,0xc375c4ae96cc309c8fca4096f55a5208,0xd852a8c0fd8445b7adfcb9a79850147c,0xe8f1a01f5a2d52b2bec18ab1db255435,0xcb02e5c7a6e4573008c3cb015eb3f66d,Dr. Alice Smith,A-,English
CAS,Mathematics,301,0xc375c4ae96cc309c8fca4096f55a5208,0xd852a8c0fd8445b7adfcb9a79850147c,0xe8f1a01f5a2d52b2bec18ab1db255435,0xcb02e5c7a6e4573008c3cb015eb3f66d,Dr. Bob Johnson,A-,English
CAS,English,101,0xdfcab6043245e8874f89c4046798c264,0xa10e6cd58495e20d7fdf3e2b5c857e40,0xeedaf99bf49594dfdf15442f399bf4e6,0xd07e033762535e03a42d365b66d02b35,Dr. Henry Moore,C+,Economics
CAS,Economics,301,0xdfcab6043245e8874f89c4046798c264,0xa10e6cd58495e20d7fdf3e2b5c857e40,0xeedaf99bf49594dfdf15442f399bf4e6,0xd07e033762535e03a42d365b66d02b35,Dr. Emma Davis,F,Economics
CAS,Economics,102,0xdfcab6043245e8874f89c4046798c264,0xa10e6cd58495e20d7fdf3e2b5c857e40,0xeedaf99bf49594dfdf15442f399bf4e6,0xd07e033762535e03a42d365b66d02b35,Dr. Grace Wilson,B+,Economics
CAS,Mathematics,301,0xdfcab6043245e8874f89c4046798c264,0xa10e6cd58495e20d7fdf3e2b5c857e40,0xeedaf99bf49594dfdf15442f399bf4e6,0xd07e033762535e03a42d365b66d02b35,Dr. Bob Johnson,C-,Economics
CAS,Mathematics,101,0x594f142eb5cbe811e113c44938814195,0x2e728d16cce31e1f3e8adeab75f4d2ca,0xd5d0ecf2621cefad1fcba09dae747975,0x2f29e01d68378646fca4cbbf7d348a07,Dr. Bob Johnson,A-,Biomedical Engineering
ENG,Mechanical Engineering,102,0x594f142eb5cbe811e113c44938814195,0x2e728d16cce31e1f3e8adeab75f4d2ca,0xd5d0ecf2621cefad1fcba09dae747975,0x2f29e01d68378646fca4cbbf7d348a07,Dr. Grace Wilson,F,Biomedical Engineering
CAS,Computer Science,595,0x594f142eb5cbe811e113c44938814195,0x2e728d16cce31e1f3e8adeab75f4d2ca,0xd5d0ecf2621cefad1fcba09dae747975,0x2f29e01d68378646fca4cbbf7d348a07,Dr. Alice Smith,A,Biomedical Engineering
CAS,Computer Science,202,0x594f142eb5cbe811e113c44938814195,0x2e728d16cce31e1f3e8adeab75f4d2ca,0xd5d0ecf2621cefad1fcba09dae747975,0x2f29e01d68378646fca4cbbf7d348a07,Dr. Alice Smith,C,Biomedical Engineering
ENG,Biomedical Engineering,301,0xf8521a0389aca5974d44afd03391f9d8,0xf60f815fa74c9145327b3af922107e04,0x9b4ed152a4a475701af5c3111012692a,0x8881aba5a6803611c6ee39c3ac37d0f7,Dr. Henry Moore,C-,Electrical and Computer Engineering
ENG,Systems Engineering,102,0xf8521a0389aca5974d44afd03391f9d8,0xf60f815fa74c9145327b3af922107e04,0x9b4ed152a4a475701af5c3111012692a,0x8881aba5a6803611c6ee39c3ac37d0f7,Dr. Alice Smith,C,Electrical and Computer Engineering
CAS,Mathematics,102,0xf8521a0389aca5974d44afd03391f9d8,0xf60f815fa74c9145327b3af922107e04,0x9b4ed152a4a475701af5c3111012692a,0x8881aba5a6803611c6ee39c3ac37d0f7,Dr. Alice Smith,F,Electrical and Computer Engineering
CAS,English,102,0xf8521a0389aca5974d44afd03391f9d8,0xf60f815fa74c9145327b3af922107e04,0x9b4ed152a4a475701af5c3111012692a,0x8881aba5a6803611c6ee39c3ac37d0f7,Dr. Alice Smith,A-,Electrical and Computer Engineering
ENG,Systems Engineering,301,0x28724ba84205a495183cf2b249d1dff7,0x79ec6284232df5a46ffa31f6151cd11,0x93416d175f0f7462418f6084f3260aea,0x1a5d6f22e8b7a906e7228f5a685b9860,Dr. Alice Smith,D,Systems Engineering
CAS,Economics,101,0x28724ba84205a495183cf2b249d1dff7,0x79ec6284232df5a46ffa31f6151cd11,0x93416d175f0f7462418f6084f3260aea,0x1a5d6f22e8b7a906e7228f5a685b9860,Dr. Emma Davis,C-,Systems Engineering
ENG,Biomedical Engineering,101,0x28724ba84205a495183cf2b249d1dff7,0x79ec6284232df5a46ffa31f6151cd11,0x93416d175f0f7462418f6084f3260aea,0x1a5d6f22e8b7a906e7228f5a685b9860,Dr. Henry Moore,B+,Systems Engineering
ENG,Systems Engineering,302,0x28724ba84205a495183cf2b249d1dff7,0x79ec6284232df5a46ffa31f6151cd11,0x93416d175f0f7462418f6084f3260aea,0x1a5d6f22e8b7a906e7228f5a685b9860,Dr. Bob Johnson,C,Systems Engineering
CAS,Computer Science,101,0x37a75f3e39fa2813a0e8a0feb729184,0xd621de35189c688caebe39c5d168adfc,0xfb331dde527db3da28241436bfd861b4,0x9daa70797b78a02b3c6aec91af392bc,Dr. Frank Miller,B+,Biomedical Engineering
ENG,Electrical and Computer Engineering,101,0x37a75f3e39fa2813a0e8a0feb729184,0xd621de35189c688caebe39c5d168adfc,0xfb331dde527db3da28241436bfd861b4,0x9daa70797b78a02b3c6aec91af392bc,Dr. Carol Williams,F,Biomedical Engineering
ENG,Systems Engineering,201,0x37a75f3e39fa2813a0e8a0feb729184,0xd621de35189c688caebe39c5d168adfc,0xfb331dde527db3da28241436bfd861b4,0x9daa70797b78a02b3c6aec91af392bc,Dr. Grace Wilson,C,Biomedical Engineering
CAS,Computer Science,202,0x37a75f3e39fa2813a0e8a0feb729184,0xd621de35189c688caebe39c5d168adfc,0xfb331dde527db3da28241436bfd861b4,0x9daa70797b78a02b3c6aec91af392bc,Dr. Alice Smith,C+,Biomedical Engineering
ENG,Biomedical Engineering,302,0x29a05b76cf83f8195d70c1e595bb8b83,0xc8eced4bee80e3e8d28aad2963d1b9c3,0xa6e8d4a5628e76ddb1643fc2ebbc7610,0xb3636dea9efd652d7b02d8dbb510adc7,Dr. Grace Wilson,C-,Biomedical Engineering
CAS,English,301,0x29a05b76cf83f8195d70c1e595bb8b83,0xc8eced4bee80e3e8d28aad2963d1b9c3,0xa6e8d4a5628e76ddb1643fc2ebbc7610,0xb3636dea9efd652d7b02d8dbb510adc7,Dr. Carol Williams,C-,Biomedical Engineering
ENG,Mechanical Engineering,301,0x29a05b76cf83f8195d70c1e595bb8b83,0xc8eced4bee80e3e8d28aad2963d1b9c3,0xa6e8d4a5628e76ddb1643fc2ebbc7610,0xb3636dea9efd652d7b02d8dbb510adc7,Dr. Emma Davis,D,Biomedical Engineering
CAS,English,302,0x29a05b76cf83f8195d70c1e595bb8b83,0xc8eced4bee80e3e8d28aad2963d1b9c3,0xa6e8d4a5628e76ddb1643fc2ebbc7610,0xb3636dea9efd652d7b02d8dbb510adc7,Dr. David Brown,D,Biomedical Engineering
ENG,Electrical and Computer Engineering,201,0xfce0235e1b54ded9128dd0a4ea7ee6a6,0x95b557879d83a92644f88cab92e7a77f,0xc5c0a708ded39b4fc57fc999e444b722,0x6b155a66b8956dff68f4fe73bb4f7de5,Dr. Alice Smith,F,English
ENG,Biomedical Engineering,101,0xfce0235e1b54ded9128dd0a4ea7ee6a6,0x95b557879d83a92644f88cab92e7a77f,0xc5c0a708ded39b4fc57fc999e444b722,0x6b155a66b8956dff68f4fe73bb4f7de5,Dr. Henry Moore,B+,English
ENG,Electrical and Computer Engineering,301,0xfce0235e1b54ded9128dd0a4ea7ee6a6,0x95b557879d83a92644f88cab92e7a77f,0xc5c0a708ded39b4fc57fc999e444b722,0x6b155a66b8956dff68f4fe73bb4f7de5,Dr. Henry Moore,C,English
CAS,Economics,301,0xfce0235e1b54ded9128dd0a4ea7ee6a6,0x95b557879d83a92644f88cab92e7a77f,0xc5c0a708ded39b4fc57fc999e444b722,0x6b155a66b8956dff68f4fe73bb4f7de5,Dr. Emma Davis,B+,English
CAS,English,302,0xe60f2340aec9d776942f77456dbff085,0xbe48ca43a4469d99ea60b1b06603ab97,0xad17760a6a6166c31b4c2d4535a0f30c,0xc675ba8e38e1a46f085bb977cc7d920d,Dr. David Brown,A,Economics
CAS,Mathematics,201,0xe60f2340aec9d776942f77456dbff085,0xbe48ca43a4469d99ea60b1b06603ab97,0xad17760a6a6166c31b4c2d4535a0f30c,0xc675ba8e38e1a46f085bb977cc7d920d,Dr. Frank Miller,C,Economics
ENG,Electrical and Computer Engineering,201,0xe60f2340aec9d776942f77456dbff085,0xbe48ca43a4469d99ea60b1b06603ab97,0xad17760a6a6166c31b4c2d4535a0f30c,0xc675ba8e38e1a46f085bb977cc7d920d,Dr. Henry Moore,C+,Economics
CAS,English,301,0xe60f2340aec9d776942f77456dbff085,0xbe48ca43a4469d99ea60b1b06603ab97,0xad17760a6a6166c31b4c2d4535a0f30c,0xc675ba8e38e1a46f085bb977cc7d920d,Dr. Carol Williams,B-,Economics
CAS,Computer Science,301,0x7ec40b8cb657855aa0f5f3155644aca,0xa583cd3d7db56f33457950bc2a733704,0x77d0de738330a4af21e091e060cba9ee,0x9d24510ce2b382f745445634be0d58d8,Dr. Alice Smith,F,English
ENG,Mechanical Engineering,201,0x7ec40b8cb657855aa0f5f3155644aca,0xa583cd3d7db56f33457950bc2a733704,0x77d0de738330a4af21e091e060cba9ee,0x9d24510ce2b382f745445634be0d58d8,Dr. Emma Davis,C-,English
CAS,Computer Science,101,0x7ec40b8cb657855aa0f5f3155644aca,0xa583cd3d7db56f33457950bc2a733704,0x77d0de738330a4af21e091e060cba9ee,0x9d24510ce2b382f745445634be0d58d8,Dr. Frank Miller,C,English
CAS,Computer Science,202,0x7ec40b8cb657855aa0f5f3155644aca,0xa583cd3d7db56f33457950bc2a733704,0x77d0de738330a4af21e091e060cba9ee,0x9d24510ce2b382f745445634be0d58d8,Dr. Alice Smith,C-,English
ENG,Mechanical Engineering,101,0x2e716fd4bf6838af1d2e937518d877f8,0x497f88ae063462fda5d7dad37157ccbd,0xf033e4cc4c4500e522f055974b545dd,0x97f7d1c378a286526634e9d891209db4,Dr. David Brown,F,Economics
CAS,Mathematics,102,0x2e716fd4bf6838af1d2e937518d877f8,0x497f88ae063462fda5d7dad37157ccbd,0xf033e4cc4c4500e522f055974b545dd,0x97f7d1c378a286526634e9d891209db4,Dr. Alice Smith,A,Economics
CAS,Computer Science,202,0x2e716fd4bf6838af1d2e937518d877f8,0x497f88ae063462fda5d7dad37157ccbd,0xf033e4cc4c4500e522f055974b545dd,0x97f7d1c378a286526634e9d891209db4,Dr. Alice Smith,A,Economics
CAS,Economics,102,0x2e716fd4bf6838af1d2e937518d877f8,0x497f88ae063462fda5d7dad37157ccbd,0xf033e4cc4c4500e522f055974b545dd,0x97f7d1c378a286526634e9d891209db4,Dr. Carol Williams,B-,Economics
