college,department,course_number,pk_x,pk_y,professor,grade
ENG,Electrical and Computer Engineering,202,0x1be7c6cdce34797c4919019236239e5c1c3808d53c956ba3b62b0d5ff7e27499,0x257eb167beef042b2520a3b49576cbb74dd0d6dbcc392158a91dbc3fdae64aa4,Dr. Frank Miller,B-
ENG,Electrical and Computer Engineering,302,0x2776a394fe0d450e2428ea169dda47c5e250e0c8adf0a788e2e2ca30255af464,0x27a0faff962baac69ca9b4ee57cc01cc27354cedf5a8cab886de46b3c4e07734,Dr. Carol Williams,A
ENG,Biomedical Engineering,201,0x2776a394fe0d450e2428ea169dda47c5e250e0c8adf0a788e2e2ca30255af464,0x27a0faff962baac69ca9b4ee57cc01cc27354cedf5a8cab886de46b3c4e07734,Dr. Alice Smith,A-
ENG,Systems Engineering,102,0x2776a394fe0d450e2428ea169dda47c5e250e0c8adf0a788e2e2ca30255af464,0x27a0faff962baac69ca9b4ee57cc01cc27354cedf5a8cab886de46b3c4e07734,Dr. Bob Johnson,F
CAS,Mathematics,102,0x2776a394fe0d450e2428ea169dda47c5e250e0c8adf0a788e2e2ca30255af464,0x27a0faff962baac69ca9b4ee57cc01cc27354cedf5a8cab886de46b3c4e07734,Dr. Emma Davis,D
CAS,English,101,0x19a1b188fbe8bf9f131baea27a271aaed4f8123992b2e0785ec1b89b3f3827d4,0x0477cf151160d590566eac228287d2ea4120ee56433fd11ced335e66e9e53de4,Dr. Bob Johnson,C-
CAS,Computer Science,301,0x19a1b188fbe8bf9f131baea27a271aaed4f8123992b2e0785ec1b89b3f3827d4,0x0477cf151160d590566eac228287d2ea4120ee56433fd11ced335e66e9e53de4,Dr. Carol Williams,B-
CAS,Computer Science,595,0x19a1b188fbe8bf9f131baea27a271aaed4f8123992b2e0785ec1b89b3f3827d4,0x0477cf151160d590566eac228287d2ea4120ee56433fd11ced335e66e9e53de4,Dr. Alice Smith,A-
CAS,Computer Science,201,0x19a1b188fbe8bf9f131baea27a271aaed4f8123992b2e0785ec1b89b3f3827d4,0x0477cf151160d590566eac228287d2ea4120ee56433fd11ced335e66e9e53de4,Dr. Grace Wilson,C
CAS,Mathematics,302,0x2e0fe5cdcd5783ef03a7d6e0a3e098ad50c9131272007e96d88920a0d203e979,0x28909f4c0f3fd2c6893a32b22fa4b6f062a67b285b7f70a14b38a91c0f18dbd0,Dr. Frank Miller,B-
ENG,Mechanical Engineering,101,0x2e0fe5cdcd5783ef03a7d6e0a3e098ad50c9131272007e96d88920a0d203e979,0x28909f4c0f3fd2c6893a32b22fa4b6f062a67b285b7f70a14b38a91c0f18dbd0,Dr. David Brown,F
CAS,Computer Science,201,0x2e0fe5cdcd5783ef03a7d6e0a3e098ad50c9131272007e96d88920a0d203e979,0x28909f4c0f3fd2c6893a32b22fa4b6f062a67b285b7f70a14b38a91c0f18dbd0,Dr. Grace Wilson,F
ENG,Mechanical Engineering,202,0x2e0fe5cdcd5783ef03a7d6e0a3e098ad50c9131272007e96d88920a0d203e979,0x28909f4c0f3fd2c6893a32b22fa4b6f062a67b285b7f70a14b38a91c0f18dbd0,Dr. Henry Moore,B
ENG,Electrical and Computer Engineering,302,0x05dccce972dd49c855abd04bd749cb2021e0d62d6cd7ee0d3481d6512bc3a483,0x144728fb86a734c6675331191ae9448c0667ec135ff54d976a8910c80e611ab2,Dr. Carol Williams,B+
CAS,Mathematics,102,0x05dccce972dd49c855abd04bd749cb2021e0d62d6cd7ee0d3481d6512bc3a483,0x144728fb86a734c6675331191ae9448c0667ec135ff54d976a8910c80e611ab2,Dr. Emma Davis,F
CAS,Computer Science,202,0x05dccce972dd49c855abd04bd749cb2021e0d62d6cd7ee0d3481d6512bc3a483,0x144728fb86a734c6675331191ae9448c0667ec135ff54d976a8910c80e611ab2,Dr. Bob Johnson,B+
ENG,Biomedical Engineering,202,0x05dccce972dd49c855abd04bd749cb2021e0d62d6cd7ee0d3481d6512bc3a483,0x144728fb86a734c6675331191ae9448c0667ec135ff54d976a8910c80e611ab2,Dr. Grace Wilson,C-
CAS,Economics,301,0x212a87764b7ed68915c50db33ff40e0d66bf353bf2ce03a0f452efda92000404,0x1fd1ff4e8006c3404acd20cab49c6bc7c9ec375e24d3d7d581d35fa007db5aba,Dr. Grace Wilson,D
CAS,English,302,0x212a87764b7ed68915c50db33ff40e0d66bf353bf2ce03a0f452efda92000404,0x1fd1ff4e8006c3404acd20cab49c6bc7c9ec375e24d3d7d581d35fa007db5aba,Dr. Henry Moore,C
CAS,English,202,0x212a87764b7ed68915c50db33ff40e0d66bf353bf2ce03a0f452efda92000404,0x1fd1ff4e8006c3404acd20cab49c6bc7c9ec375e24d3d7d581d35fa007db5aba,Dr. Henry Moore,C
ENG,Biomedical Engineering,102,0x212a87764b7ed68915c50db33ff40e0d66bf353bf2ce03a0f452efda92000404,0x1fd1ff4e8006c3404acd20cab49c6bc7c9ec375e24d3d7d581d35fa007db5aba,Dr. David Brown,C+
CAS,Mathematics,102,0x178f828b1a76e25d27c787178b90e42475fb4571ba9b25c61c5e1fc0489cac11,0x2cd956f29f790114399eb280c91193eefb8854d64a6ea57cfac3201ee61e969d,Dr. Emma Davis,A-
ENG,Mechanical Engineering,302,0x178f828b1a76e25d27c787178b90e42475fb4571ba9b25c61c5e1fc0489cac11,0x2cd956f29f790114399eb280c91193eefb8854d64a6ea57cfac3201ee61e969d,Dr. Frank Miller,B-
CAS,Computer Science,201,0x178f828b1a76e25d27c787178b90e42475fb4571ba9b25c61c5e1fc0489cac11,0x2cd956f29f790114399eb280c91193eefb8854d64a6ea57cfac3201ee61e969d,Dr. Grace Wilson,F
CAS,Computer Science,202,0x178f828b1a76e25d27c787178b90e42475fb4571ba9b25c61c5e1fc0489cac11,0x2cd956f29f790114399eb280c91193eefb8854d64a6ea57cfac3201ee61e969d,Dr. Bob Johnson,B
ENG,Mechanical Engineering,101,0x2a2caf4a28dec7a3ba43b127a225e34d16805a80b32762f423030c685a403c3b,0x1af28371d4b40f1b2886cc73636f4315e20457888674abb12eab0651fe9e73c3,Dr. Emma Davis,D
ENG,Systems Engineering,302,0x2a2caf4a28dec7a3ba43b127a225e34d16805a80b32762f423030c685a403c3b,0x1af28371d4b40f1b2886cc73636f4315e20457888674abb12eab0651fe9e73c3,Dr. Alice Smith,A-
CAS,Economics,201,0x2a2caf4a28dec7a3ba43b127a225e34d16805a80b32762f423030c685a403c3b,0x1af28371d4b40f1b2886cc73636f4315e20457888674abb12eab0651fe9e73c3,Dr. Emma Davis,B+
ENG,Systems Engineering,101,0x2a2caf4a28dec7a3ba43b127a225e34d16805a80b32762f423030c685a403c3b,0x1af28371d4b40f1b2886cc73636f4315e20457888674abb12eab0651fe9e73c3,Dr. Bob Johnson,C-
CAS,Computer Science,202,0x02aca9ce0d7c80a380d83f4e9af897b075af2757cf00498b1dec41a048cd36ab,0x1006bb24f37ffcbee7899a3a6a7983f3a2dac45bea8738f128fd5813be1a9465,Dr. Bob Johnson,D
ENG,Systems Engineering,202,0x02aca9ce0d7c80a380d83f4e9af897b075af2757cf00498b1dec41a048cd36ab,0x1006bb24f37ffcbee7899a3a6a7983f3a2dac45bea8738f128fd5813be1a9465,Dr. Henry Moore,F
CAS,English,201,0x02aca9ce0d7c80a380d83f4e9af897b075af2757cf00498b1dec41a048cd36ab,0x1006bb24f37ffcbee7899a3a6a7983f3a2dac45bea8738f128fd5813be1a9465,Dr. Grace Wilson,F
ENG,Biomedical Engineering,202,0x02aca9ce0d7c80a380d83f4e9af897b075af2757cf00498b1dec41a048cd36ab,0x1006bb24f37ffcbee7899a3a6a7983f3a2dac45bea8738f128fd5813be1a9465,Dr. Grace Wilson,C
ENG,Biomedical Engineering,102,0x14976443214cf818a1eb0926b5b5a925c55ce30e8f8b72dd99cff0490f649e2a,0x1bead82a4bfeb64148863361d02a13586ad42b028aef6513d7d8f32d00fc3e8f,Dr. David Brown,C
ENG,Mechanical Engineering,301,0x14976443214cf818a1eb0926b5b5a925c55ce30e8f8b72dd99cff0490f649e2a,0x1bead82a4bfeb64148863361d02a13586ad42b028aef6513d7d8f32d00fc3e8f,Dr. Emma Davis,A-
ENG,Electrical and Computer Engineering,302,0x14976443214cf818a1eb0926b5b5a925c55ce30e8f8b72dd99cff0490f649e2a,0x1bead82a4bfeb64148863361d02a13586ad42b028aef6513d7d8f32d00fc3e8f,Dr. Carol Williams,A
ENG,Electrical and Computer Engineering,201,0x14976443214cf818a1eb0926b5b5a925c55ce30e8f8b72dd99cff0490f649e2a,0x1bead82a4bfeb64148863361d02a13586ad42b028aef6513d7d8f32d00fc3e8f,Dr. Grace Wilson,A-
CAS,Computer Science,595,0x0604139875ec7894ebf52b466920926c02d76b9cf66b3ec0e88634df62a1af9e,0x2837c7d351d48eafcba90fdbf7ddcdc067396ca6e8416cb79046c9eb719f995c,Dr. Emma Davis,B
ENG,Electrical and Computer Engineering,101,0x0604139875ec7894ebf52b466920926c02d76b9cf66b3ec0e88634df62a1af9e,0x2837c7d351d48eafcba90fdbf7ddcdc067396ca6e8416cb79046c9eb719f995c,Dr. Carol Williams,C-
ENG,Biomedical Engineering,301,0x0604139875ec7894ebf52b466920926c02d76b9cf66b3ec0e88634df62a1af9e,0x2837c7d351d48eafcba90fdbf7ddcdc067396ca6e8416cb79046c9eb719f995c,Dr. Emma Davis,C+
ENG,Electrical and Computer Engineering,301,0x0604139875ec7894ebf52b466920926c02d76b9cf66b3ec0e88634df62a1af9e,0x2837c7d351d48eafcba90fdbf7ddcdc067396ca6e8416cb79046c9eb719f995c,Dr. Emma Davis,F
ENG,Biomedical Engineering,202,0x0e97ba4adb1d86e6f4152829e760ed11fe75bb81cefb52c2c3c5cda04d4a25d1,0x04b72f48fc06df4b40dcc931bccca0293ebdf2489bd1eddfec55cedb5328a926,Dr. Grace Wilson,B+
CAS,Computer Science,202,0x0e97ba4adb1d86e6f4152829e760ed11fe75bb81cefb52c2c3c5cda04d4a25d1,0x04b72f48fc06df4b40dcc931bccca0293ebdf2489bd1eddfec55cedb5328a926,Dr. Bob Johnson,B-
CAS,Computer Science,301,0x0e97ba4adb1d86e6f4152829e760ed11fe75bb81cefb52c2c3c5cda04d4a25d1,0x04b72f48fc06df4b40dcc931bccca0293ebdf2489bd1eddfec55cedb5328a926,Dr. Alice Smith,F
ENG,Mechanical Engineering,201,0x0e97ba4adb1d86e6f4152829e760ed11fe75bb81cefb52c2c3c5cda04d4a25d1,0x04b72f48fc06df4b40dcc931bccca0293ebdf2489bd1eddfec55cedb5328a926,Dr. David Brown,C+
CAS,Computer Science,102,0x0a470627d9ba22dceea034625b4c902f13c34bef01f38883d54b4db8b7ab6e3a,0x2f6255b393a21d8a36decc124126f1a1f8d114156a7b116d703a12746dc97204,Dr. Frank Miller,A-
CAS,Mathematics,101,0x0a470627d9ba22dceea034625b4c902f13c34bef01f38883d54b4db8b7ab6e3a,0x2f6255b393a21d8a36decc124126f1a1f8d114156a7b116d703a12746dc97204,Dr. Carol Williams,C+
CAS,Economics,202,0x0a470627d9ba22dceea034625b4c902f13c34bef01f38883d54b4db8b7ab6e3a,0x2f6255b393a21d8a36decc124126f1a1f8d114156a7b116d703a12746dc97204,Dr. David Brown,C
ENG,Mechanical Engineering,201,0x0a470627d9ba22dceea034625b4c902f13c34bef01f38883d54b4db8b7ab6e3a,0x2f6255b393a21d8a36decc124126f1a1f8d114156a7b116d703a12746dc97204,Dr. David Brown,C+
CAS,Economics,101,0x0f21316304f78d03cf04e81be47a9ab67107d407604174491a68d0468e965920,0x0b550f499cbd8648abb9f827172c4a9039cc73e2a3cc9c079ad1654f6ad4cce0,Dr. Emma Davis,A-
CAS,Computer Science,102,0x0f21316304f78d03cf04e81be47a9ab67107d407604174491a68d0468e965920,0x0b550f499cbd8648abb9f827172c4a9039cc73e2a3cc9c079ad1654f6ad4cce0,Dr. Frank Miller,C-
CAS,English,101,0x0f21316304f78d03cf04e81be47a9ab67107d407604174491a68d0468e965920,0x0b550f499cbd8648abb9f827172c4a9039cc73e2a3cc9c079ad1654f6ad4cce0,Dr. Bob Johnson,B
CAS,English,201,0x0f21316304f78d03cf04e81be47a9ab67107d407604174491a68d0468e965920,0x0b550f499cbd8648abb9f827172c4a9039cc73e2a3cc9c079ad1654f6ad4cce0,Dr. Grace Wilson,B-
CAS,Computer Science,201,0x1ce5cd20042892b61fcd501210434ee3f34fe477fc4271e77935500d1314adb4,0x03d909cdb27b833a380a12ab0b707d613963ad18c0cbcf4fc3202d6182e35a1e,Dr. Grace Wilson,B
CAS,Mathematics,101,0x1ce5cd20042892b61fcd501210434ee3f34fe477fc4271e77935500d1314adb4,0x03d909cdb27b833a380a12ab0b707d613963ad18c0cbcf4fc3202d6182e35a1e,Dr. Carol Williams,D
ENG,Biomedical Engineering,102,0x1ce5cd20042892b61fcd501210434ee3f34fe477fc4271e77935500d1314adb4,0x03d909cdb27b833a380a12ab0b707d613963ad18c0cbcf4fc3202d6182e35a1e,Dr. David Brown,C+
ENG,Electrical and Computer Engineering,301,0x1ce5cd20042892b61fcd501210434ee3f34fe477fc4271e77935500d1314adb4,0x03d909cdb27b833a380a12ab0b707d613963ad18c0cbcf4fc3202d6182e35a1e,Dr. Emma Davis,C
CAS,English,201,0x034f0c0a7c4349352cbd1568b5f53ce4030d537288160dcc74e8e47af64d58e3,0x2ffa292546e073d89a8cf11160b97612040ce7bf0626a90211d5c443433308a9,Dr. Grace Wilson,C-
CAS,Economics,201,0x034f0c0a7c4349352cbd1568b5f53ce4030d537288160dcc74e8e47af64d58e3,0x2ffa292546e073d89a8cf11160b97612040ce7bf0626a90211d5c443433308a9,Dr. Emma Davis,C-
CAS,Mathematics,101,0x034f0c0a7c4349352cbd1568b5f53ce4030d537288160dcc74e8e47af64d58e3,0x2ffa292546e073d89a8cf11160b97612040ce7bf0626a90211d5c443433308a9,Dr. Carol Williams,A
ENG,Systems Engineering,301,0x034f0c0a7c4349352cbd1568b5f53ce4030d537288160dcc74e8e47af64d58e3,0x2ffa292546e073d89a8cf11160b97612040ce7bf0626a90211d5c443433308a9,Dr. Henry Moore,C-
CAS,Economics,102,0x06b765a7afadef83c4ddce3901edcf235b6a72c92d4aa7514e19efb49c9323f3,0x223231d7cffb60dce7fd449e0a68333509f8a12184361292183e71b3286cd8aa,Dr. Henry Moore,B-
ENG,Systems Engineering,102,0x06b765a7afadef83c4ddce3901edcf235b6a72c92d4aa7514e19efb49c9323f3,0x223231d7cffb60dce7fd449e0a68333509f8a12184361292183e71b3286cd8aa,Dr. Bob Johnson,C+
CAS,Computer Science,301,0x06b765a7afadef83c4ddce3901edcf235b6a72c92d4aa7514e19efb49c9323f3,0x223231d7cffb60dce7fd449e0a68333509f8a12184361292183e71b3286cd8aa,Dr. Carol Williams,C+
CAS,Economics,201,0x06b765a7afadef83c4ddce3901edcf235b6a72c92d4aa7514e19efb49c9323f3,0x223231d7cffb60dce7fd449e0a68333509f8a12184361292183e71b3286cd8aa,Dr. Henry Moore,C+
ENG,Biomedical Engineering,201,0x1a0dc57e4f9ba951c0e31884d5b4df2c739fcc9cfe4f304c9faba2b010bcb11a,0x188c7ed43898edc51a21febf78f54a35149834045521770aa178e95ca62b1bb7,Dr. Grace Wilson,C-
ENG,Systems Engineering,102,0x1a0dc57e4f9ba951c0e31884d5b4df2c739fcc9cfe4f304c9faba2b010bcb11a,0x188c7ed43898edc51a21febf78f54a35149834045521770aa178e95ca62b1bb7,Dr. Bob Johnson,A
ENG,Biomedical Engineering,302,0x1a0dc57e4f9ba951c0e31884d5b4df2c739fcc9cfe4f304c9faba2b010bcb11a,0x188c7ed43898edc51a21febf78f54a35149834045521770aa178e95ca62b1bb7,Dr. Emma Davis,C+
CAS,Mathematics,201,0x1a0dc57e4f9ba951c0e31884d5b4df2c739fcc9cfe4f304c9faba2b010bcb11a,0x188c7ed43898edc51a21febf78f54a35149834045521770aa178e95ca62b1bb7,Dr. Bob Johnson,F
CAS,Economics,101,0x0314b00d93403c8e609eaaaec1df7875e8de6315b9f5af44024eedfd09571aa6,0x2fff7cc7d733ff4d629af3aeaca2cc28944c407fec699b04f7e8e430dab17d54,Dr. Emma Davis,C+
CAS,Computer Science,202,0x0314b00d93403c8e609eaaaec1df7875e8de6315b9f5af44024eedfd09571aa6,0x2fff7cc7d733ff4d629af3aeaca2cc28944c407fec699b04f7e8e430dab17d54,Dr. Bob Johnson,B+
CAS,English,101,0x0314b00d93403c8e609eaaaec1df7875e8de6315b9f5af44024eedfd09571aa6,0x2fff7cc7d733ff4d629af3aeaca2cc28944c407fec699b04f7e8e430dab17d54,Dr. Henry Moore,F
ENG,Mechanical Engineering,102,0x0314b00d93403c8e609eaaaec1df7875e8de6315b9f5af44024eedfd09571aa6,0x2fff7cc7d733ff4d629af3aeaca2cc28944c407fec699b04f7e8e430dab17d54,Dr. Grace Wilson,A-
CAS,Mathematics,102,0x1194470aefc23484bee5a271e2032d02868f11dde65402c62a848c17e05c9efa,0x20162c42d1db1005a8c5cc17c877c25f5c7c632931fb6f24a6b5e9f228c3f413,Dr. Emma Davis,B+
CAS,Economics,202,0x1194470aefc23484bee5a271e2032d02868f11dde65402c62a848c17e05c9efa,0x20162c42d1db1005a8c5cc17c877c25f5c7c632931fb6f24a6b5e9f228c3f413,Dr. Emma Davis,B
ENG,Mechanical Engineering,101,0x1194470aefc23484bee5a271e2032d02868f11dde65402c62a848c17e05c9efa,0x20162c42d1db1005a8c5cc17c877c25f5c7c632931fb6f24a6b5e9f228c3f413,Dr. David Brown,A-
ENG,Systems Engineering,302,0x1194470aefc23484bee5a271e2032d02868f11dde65402c62a848c17e05c9efa,0x20162c42d1db1005a8c5cc17c877c25f5c7c632931fb6f24a6b5e9f228c3f413,Dr. Grace Wilson,D
ENG,Biomedical Engineering,102,0x1bb861dafd0b48807dcba346d99ed4ea3e2da24c7add75bb002a68c6e5f480fd,0x175012b4de61e6fb48181157f46ea353495868653426b6099e40595e96c12512,Dr. David Brown,A-
ENG,Biomedical Engineering,301,0x1bb861dafd0b48807dcba346d99ed4ea3e2da24c7add75bb002a68c6e5f480fd,0x175012b4de61e6fb48181157f46ea353495868653426b6099e40595e96c12512,Dr. Henry Moore,D
ENG,Electrical and Computer Engineering,301,0x1bb861dafd0b48807dcba346d99ed4ea3e2da24c7add75bb002a68c6e5f480fd,0x175012b4de61e6fb48181157f46ea353495868653426b6099e40595e96c12512,Dr. Emma Davis,C-
ENG,Systems Engineering,202,0x1bb861dafd0b48807dcba346d99ed4ea3e2da24c7add75bb002a68c6e5f480fd,0x175012b4de61e6fb48181157f46ea353495868653426b6099e40595e96c12512,Dr. Henry Moore,C
CAS,English,102,0x11083b3cd20bb89d7ce5c9790b686b04c7ae7d31cd8e0f4a969c438f23df19fb,0x0b3339dd26ca7b2de787607adf2a17d62948281fc4ef19fcc4914a616c9cbee1,Dr. Emma Davis,A
ENG,Systems Engineering,101,0x11083b3cd20bb89d7ce5c9790b686b04c7ae7d31cd8e0f4a969c438f23df19fb,0x0b3339dd26ca7b2de787607adf2a17d62948281fc4ef19fcc4914a616c9cbee1,Dr. Bob Johnson,C
ENG,Electrical and Computer Engineering,301,0x11083b3cd20bb89d7ce5c9790b686b04c7ae7d31cd8e0f4a969c438f23df19fb,0x0b3339dd26ca7b2de787607adf2a17d62948281fc4ef19fcc4914a616c9cbee1,Dr. Emma Davis,F
ENG,Mechanical Engineering,101,0x11083b3cd20bb89d7ce5c9790b686b04c7ae7d31cd8e0f4a969c438f23df19fb,0x0b3339dd26ca7b2de787607adf2a17d62948281fc4ef19fcc4914a616c9cbee1,Dr. Emma Davis,B-
CAS,Computer Science,302,0x2d4827cf272bf152204ebc792c7c01fb66a94f4e33103c1df1c262f8ef15807a,0x1e2b0fcafb8bd4277c2d3771cf517d314fb3a827af2afc1e4c7cb874964f6e60,Dr. David Brown,B-
CAS,Mathematics,302,0x2d4827cf272bf152204ebc792c7c01fb66a94f4e33103c1df1c262f8ef15807a,0x1e2b0fcafb8bd4277c2d3771cf517d314fb3a827af2afc1e4c7cb874964f6e60,Dr. Frank Miller,F
CAS,English,302,0x2d4827cf272bf152204ebc792c7c01fb66a94f4e33103c1df1c262f8ef15807a,0x1e2b0fcafb8bd4277c2d3771cf517d314fb3a827af2afc1e4c7cb874964f6e60,Dr. Henry Moore,B-
CAS,Economics,202,0x2d4827cf272bf152204ebc792c7c01fb66a94f4e33103c1df1c262f8ef15807a,0x1e2b0fcafb8bd4277c2d3771cf517d314fb3a827af2afc1e4c7cb874964f6e60,Dr. Emma Davis,A-
ENG,Systems Engineering,302,0x19e2eb370e4b0b495cc26f51ae51e1ffff505f33eee9c054b48ed55ca3fa7a0c,0x05e8f3e9cea77687f3148708a91bcca267d726b75036dccd4a179b6e5f59b4fa,Dr. Grace Wilson,C
CAS,Computer Science,302,0x19e2eb370e4b0b495cc26f51ae51e1ffff505f33eee9c054b48ed55ca3fa7a0c,0x05e8f3e9cea77687f3148708a91bcca267d726b75036dccd4a179b6e5f59b4fa,Dr. Henry Moore,B
CAS,Computer Science,202,0x19e2eb370e4b0b495cc26f51ae51e1ffff505f33eee9c054b48ed55ca3fa7a0c,0x05e8f3e9cea77687f3148708a91bcca267d726b75036dccd4a179b6e5f59b4fa,Dr. Bob Johnson,C+
CAS,Mathematics,301,0x19e2eb370e4b0b495cc26f51ae51e1ffff505f33eee9c054b48ed55ca3fa7a0c,0x05e8f3e9cea77687f3148708a91bcca267d726b75036dccd4a179b6e5f59b4fa,Dr. David Brown,F
CAS,English,101,0x2ad6e8638e3d48fcf8e7763a023a52cd2d5724f324e9a46f3008dc7caf6b0f82,0x1a1949ef956a4e839ff44ddbcd0dc502c562f0a46abc3bab541511cbccb4a060,Dr. Henry Moore,F
CAS,Economics,301,0x2ad6e8638e3d48fcf8e7763a023a52cd2d5724f324e9a46f3008dc7caf6b0f82,0x1a1949ef956a4e839ff44ddbcd0dc502c562f0a46abc3bab541511cbccb4a060,Dr. Grace Wilson,F
CAS,Economics,102,0x2ad6e8638e3d48fcf8e7763a023a52cd2d5724f324e9a46f3008dc7caf6b0f82,0x1a1949ef956a4e839ff44ddbcd0dc502c562f0a46abc3bab541511cbccb4a060,Dr. Henry Moore,B+
CAS,Mathematics,301,0x2ad6e8638e3d48fcf8e7763a023a52cd2d5724f324e9a46f3008dc7caf6b0f82,0x1a1949ef956a4e839ff44ddbcd0dc502c562f0a46abc3bab541511cbccb4a060,Dr. David Brown,B-
CAS,Mathematics,101,0x2d6072d8c0d06cb23718433283f3f1b13247b46ba271ea6496adaba5cf927265,0x1d6b5548897bac9e2b90ffcec53c6b3b2961718bd250f1839080184e9db61e8d,Dr. Carol Williams,A
ENG,Mechanical Engineering,102,0x2d6072d8c0d06cb23718433283f3f1b13247b46ba271ea6496adaba5cf927265,0x1d6b5548897bac9e2b90ffcec53c6b3b2961718bd250f1839080184e9db61e8d,Dr. Grace Wilson,A-
CAS,Computer Science,595,0x2d6072d8c0d06cb23718433283f3f1b13247b46ba271ea6496adaba5cf927265,0x1d6b5548897bac9e2b90ffcec53c6b3b2961718bd250f1839080184e9db61e8d,Dr. Emma Davis,D
CAS,Computer Science,202,0x2d6072d8c0d06cb23718433283f3f1b13247b46ba271ea6496adaba5cf927265,0x1d6b5548897bac9e2b90ffcec53c6b3b2961718bd250f1839080184e9db61e8d,Dr. Bob Johnson,D
ENG,Biomedical Engineering,301,0x0f8a8f162a3a5725019ae39da2cdcb20fbaef2f390ce09646df2aed308582890,0x1d12df5d32f8f7dcd207621f4cdd2a3bd9b7f9710906ea615c75b0dd763e1672,Dr. Emma Davis,A
ENG,Systems Engineering,102,0x0f8a8f162a3a5725019ae39da2cdcb20fbaef2f390ce09646df2aed308582890,0x1d12df5d32f8f7dcd207621f4cdd2a3bd9b7f9710906ea615c75b0dd763e1672,Dr. Bob Johnson,C
CAS,Mathematics,102,0x0f8a8f162a3a5725019ae39da2cdcb20fbaef2f390ce09646df2aed308582890,0x1d12df5d32f8f7dcd207621f4cdd2a3bd9b7f9710906ea615c75b0dd763e1672,Dr. Emma Davis,C
CAS,English,102,0x0f8a8f162a3a5725019ae39da2cdcb20fbaef2f390ce09646df2aed308582890,0x1d12df5d32f8f7dcd207621f4cdd2a3bd9b7f9710906ea615c75b0dd763e1672,Dr. Emma Davis,B
ENG,Systems Engineering,301,0x05f1998ae3041791250688a1ffcfba52a97d11dd32f5c6ed096c421c588645f0,0x016c93c771b0ebc76f52d543f80e34fdf687e7982e7abc850b1fc4318bb29adb,Dr. Henry Moore,D
CAS,Economics,101,0x05f1998ae3041791250688a1ffcfba52a97d11dd32f5c6ed096c421c588645f0,0x016c93c771b0ebc76f52d543f80e34fdf687e7982e7abc850b1fc4318bb29adb,Dr. Emma Davis,B-
ENG,Biomedical Engineering,101,0x05f1998ae3041791250688a1ffcfba52a97d11dd32f5c6ed096c421c588645f0,0x016c93c771b0ebc76f52d543f80e34fdf687e7982e7abc850b1fc4318bb29adb,Dr. Bob Johnson,C+
ENG,Systems Engineering,302,0x05f1998ae3041791250688a1ffcfba52a97d11dd32f5c6ed096c421c588645f0,0x016c93c771b0ebc76f52d543f80e34fdf687e7982e7abc850b1fc4318bb29adb,Dr. Alice Smith,B
CAS,Computer Science,101,0x2684ca508d0e457e080b91721476e74d1ac12e8c37a12db6f3e4a4b372b9a9ac,0x0bf422e2407ab1f6548c2c8bcdd3470dae851a8c959c2226925c5cba0117c6e2,Dr. Emma Davis,A-
ENG,Electrical and Computer Engineering,101,0x2684ca508d0e457e080b91721476e74d1ac12e8c37a12db6f3e4a4b372b9a9ac,0x0bf422e2407ab1f6548c2c8bcdd3470dae851a8c959c2226925c5cba0117c6e2,Dr. Carol Williams,A
ENG,Systems Engineering,201,0x2684ca508d0e457e080b91721476e74d1ac12e8c37a12db6f3e4a4b372b9a9ac,0x0bf422e2407ab1f6548c2c8bcdd3470dae851a8c959c2226925c5cba0117c6e2,Dr. Emma Davis,F
CAS,Computer Science,202,0x2684ca508d0e457e080b91721476e74d1ac12e8c37a12db6f3e4a4b372b9a9ac,0x0bf422e2407ab1f6548c2c8bcdd3470dae851a8c959c2226925c5cba0117c6e2,Dr. Bob Johnson,F
ENG,Biomedical Engineering,302,0x0068a3bc409adb6bb2efb6b18fecb64ca1887c0fe4e0d6868a9b0b879cf34e73,0x121d7f90419f5cba53623301fd65cbe087c699b1d8b905e696a90839bc7205f0,Dr. Emma Davis,C+
CAS,English,301,0x0068a3bc409adb6bb2efb6b18fecb64ca1887c0fe4e0d6868a9b0b879cf34e73,0x121d7f90419f5cba53623301fd65cbe087c699b1d8b905e696a90839bc7205f0,Dr. Henry Moore,D
ENG,Mechanical Engineering,301,0x0068a3bc409adb6bb2efb6b18fecb64ca1887c0fe4e0d6868a9b0b879cf34e73,0x121d7f90419f5cba53623301fd65cbe087c699b1d8b905e696a90839bc7205f0,Dr. Emma Davis,D
CAS,English,302,0x0068a3bc409adb6bb2efb6b18fecb64ca1887c0fe4e0d6868a9b0b879cf34e73,0x121d7f90419f5cba53623301fd65cbe087c699b1d8b905e696a90839bc7205f0,Dr. Henry Moore,B
ENG,Electrical and Computer Engineering,201,0x27fe084f2fa8eef9e7f61a96a81f39857a73552da3027e85ecfdd547929e5120,0x27a06f93d709bc90bd39d17d9a991ee0a6c7e32a488116aa27b6a7493b0da311,Dr. Frank Miller,C+
ENG,Biomedical Engineering,101,0x27fe084f2fa8eef9e7f61a96a81f39857a73552da3027e85ecfdd547929e5120,0x27a06f93d709bc90bd39d17d9a991ee0a6c7e32a488116aa27b6a7493b0da311,Dr. Emma Davis,A
